机工士姆斯塔迪奥,"
【机工士姆斯塔迪奥】《乐欲之所瓯博讷修道院LV.70》
场地大体上被分为 4x4 的16个格子，场地机制基本按格子处理。
【维护】： BOSS 与场外小怪连线【黄色】：其对应的行 / 列会发生 AOE。BOSS 与场内小怪连线【蓝色】：自身下方的 2x2 的格子会发生 AOE。
【左/右舷扫射】：对自身左/右侧约210度大扇形范围内的单位造成大量伤害，并附加【易伤】效果。
【分析】：BOOS跳到场外的高台上，同时玩家会被随机赋予【右侧/左侧/背面未解析】的DEBUF，玩家脚下也会出现一个 C 形的金色圆环。请将C 形环缺口对准 BOSS 方向，否则会被秒杀。玩家尽可能互相远离，方便观察自己脚下圆环。"
圣骑士阿格莉亚丝,"
【圣骑士阿格莉亚丝】《乐欲之所瓯博讷修道院LV.70》
【不动无名剑】：场地出现两块圣盾标记，同时BOSS释放全屏高伤害AOE，靠近圣盾标记激活副本指令【圣盾】
【圣火烧却击】：点名随机角色释放若干圆形AOE，分散处理
【北斗骨碎打】：场地出现两块圣剑标记，将随机角色封印，并释放直线AOE。没被封印的人靠近圣剑激活副本指令，用【圣剑】解救被封印的玩家。
【乱命割杀打】:小黑屋：无特殊标记的小怪直接打，有盾标记的小怪捡圈用【圣剑】打，出去后有短暂无敌
【圣光爆裂破】：BOSS点名连线随机角色释放高伤害直线AOE，请被连线者靠近盾牌激活副本指令【圣盾】"
雷神西德,"
【雷神西德】《乐欲之所瓯博讷修道院LV.70》
         A   |    C   【分组站位】
           ／  \        
         ／ Ｂ ＼
【乱命割杀打】：全体 HP 降为 1 并附加【死亡宣告】必须奶满才能解。
雷神式圣剑技：根据 BOSS 动作有多种效果：
【无双闪电刺】剑放平向外指：躲开被指的圆形区域
【不动无名剑】剑插进地面：靠近 BOSS（站在目标圈内）
【北斗骨碎打】把剑举起来：远离 BOSS（圆形台的外侧）
【暗影剑】：点名1-2人产生巨大红黑色范围，被点名着放到自己队伍场地外侧
【星天暴击打】：对各队的T放4层物理易伤【可驱散】，读条结束后死刑
【暗剑】：每队两侧出现黑色魔法阵，每个法阵里至少3人进入分摊
【冥界恐叫打】：头顶红黑色点名，被点者出人群，追踪型AOE
【圣光爆裂破】：三连平台 AOE，回避完这个技能后立刻归位，接下来是全团1血+【死宣】。
【强甲破点突】：连线1名玩家，每次附加一层易伤，需要队友帮忙接线，一共4次，挨2次必死，T不要去接，其他7人处理。"
圣天使阿尔蒂玛,"
【圣天使阿尔蒂玛】《乐欲之所瓯博讷修道院LV.70》
【大十字】：场地上会依序落下3颗水晶，会向其东西南北方向发射激光，注意观察躲避。
【三星座】：场地出现飞速旋转的钟表━ 先慢后快；塔━ 躲开塔倒下的方向；红色倒三角点名右键互相靠近；场边蓄力带半侧火焰━ 躲到无火焰半侧
【截线】：ST跟着地上出现黄色箭头，最后一个箭头会落下小怪，集火击杀
【冲击波】：击退并制造迷宫，场地后方会开始溶解。进入BOSS脚下正常区域才可以使用技能。
【加速度炸弹】：随机点名，倒计时结束时请停止一切行动"
多关节型：司令机,"
【多关节型：司令机】《复制工厂废墟LV.80》
【连续能量弹】：随机点名施放正面扇形弹幕球，站BOSS 两侧及身后回避
【制导阵型】：点名并有连线，被点名玩家把线引导向场外且不要跟其他线重
【侧方 / 中央旋转攻击】：读条结束后有不足1S的AOE范围提示，要提前躲避，侧方往中间躲，中央往两侧躲
【空袭阵型】：空中出现小飞机并不断移动/制造圆形AOE；第二次会出现【冲击波读条】：可以开启防击退技能处理
┏ ━ ━ ┓  ━ ━ ┓       安全点说明：
┃           ┃ ┃●       ┃  小飞机刷出来的位置内侧
┃       ●┃ ┃           ┃  地板下方两根水管的交叉处
┗ ━ ━  ┗ ━ ━ ┛
┏ ━ ━ ┓ ┏ ━ ━           ：小飞机的出现位置
┃           ┃ ┃       ●┃         ●：对应的安全点
┃      ● ┃ ┃           ┃
┗ ━ ━  ┗ ━ ━ ┛"
霍布斯,"
【霍布斯】《复制工厂废墟LV.80》
【耐激光测试】：全场 AOE，做好减伤，注意抬血
【环形激光】：步进式环形 AOE，速度很慢，躲完第一个之后去场外回避剩下的 AOE
【耐火焰测试】：回头看墙壁，找没有点燃的放射器方向躲避
【多重攻击测试】：场地中央出现蓝圈，然后会出现大量 AOE 范围提示，AOE会连续放3次，按中央箭头旋转方向旋转
【集装箱】：场地中央出现集装箱，集装箱四面壁会向外倒下，所有人在场地右前方躲避倒下的集装箱壁之后，T接走所有线单吃爆炸
【各队机制地板机制】：3个队伍所在地板会出现机关，出啥躲啥即可。B 队机关为强制移动，注意不要被移动到场边即可"
昂格士,"
【昂格士】《复制工厂废墟LV.80》
【麦喀士打击】：全程需观察手臂躲避技能:【单手】BOSS攻击举起手臂的半场，去另一侧半场；【高举】BOSS身体前倾并高举手臂，然后攻击后半场，紧接着攻击场地两侧，请在前半场中央躲避；【展开】BOSS身体后仰并展开手臂，然后攻击前半场，紧接着攻击场地中央，请在后半场两侧躲避
【高性能跟踪导弹】：对T释放的死刑AOE，身上有红色圆环，离开人群
【燃烧导弹】：点名玩家红色箭头释放陷阱AOE，造成火焰陷阱区，去场地边缘放置
【跟踪导弹】：点名黄色箭头追踪AOE，显示AOE黄圈后开始跟踪，被点名者远离人群【绕圈】回避
【能量弹幕】：场地中央激光AOE+目标圈内踩塔，合计12个，中间6个塔需要回避激光后进行踩塔。
【能量填充】：小怪阶段T拉好大怪的面向场外，小怪不用管。
【场地破坏攻击】：去南侧"
9S：接入多脚战车,"
【9S：接入多脚战车】《复制工厂废墟LV.80》
基本上出啥躲啥即可，也可以选择跟着其他人跑
【主炮激光】：随机点名正面激光，注意躲开正面
【前后 / 左右齐射】：前后躲两侧，左右躲前后
【对接解除】：变形飞机，从场地某一侧按 1/3 场地宽度轰炸场地。2P 会提前飞到轰炸末端（比如BOSS由北向南轰炸，那么 2P 会提前移动到南场），可以给她标记方便找位置，轰炸伤害判定以烟雾特效为准不要提前移动
【请求支援：麦喀士】：场地边上出现大齿轮：会有 1/4 场地面积的大 AOE，向没有齿轮的地方躲避
【请求支援：大型战车】：场地 2 角掉下来 2 辆战车：T注意拉好战车仇恨。打完后 BOSS 会连线其中一辆战车，所有人去另一辆战车背后躲避 AOE，结束后立刻远离。
【多关节型：士兵机】：类似1号会读条中央 / 侧方旋转攻击，注意向两侧 / 中央躲避"
813P：装备据点防卫装置,"
【813P：装备据点防卫装置】《人偶军事基地LV.80》
【对人激光】：点名3TAOE，远离人群开减伤处理。
【收束粒子炮】：覆盖全场的多个旋转扇形AOE，仔细观察旋转中露出的缝隙区域快速进入回避
【回旋粒子炮】：等待旋转速度变慢之后前往空隙回避。
【高功率激光】：点名三个队各一人释放的分摊伤害，附加魔法易伤，重合分摊即死，被点名者和自己队伍分摊
【对地激光】：点名随机玩家的连续伤害，远离人群待判定后离开原地
【偏向粒子炮】：机翼会偏转方向，去机翼偏转的背面回避伤害
【终焉之歌】：底部出现的动画判定扇形AOE，去缺口回避，等待动画判定后再前往下一个缺口回避下一次伤害"
724P：强化型飞行装置[A-lpha],"
【724P：强化型飞行装置[A-lpha]】《人偶军事基地LV.80》
开场3T将BOSS的面向朝场地中间
【导弹全弹发射】：连续三次的全屏AOE，注意回复
【燃烧轰炸】：点名2个随机玩家，被点名玩家去场边放置火圈
【高功率激光】：点名随机玩家释放的直线分摊，附带魔法易伤，到BOSS背后（朝向场外的方向）与其队友分摊
【回转斩击】：左转左刀或者右转右刀，转身方向和出刀一致，去中间（三角形内部）；左转右刀或者右转左刀，转身方向和出刀相反，去顶点（三角形外部）
【突袭轰炸】：先后判定的连续圆形aoe，去BOSS后方躲避第一个aoe之后回到BOSS脚下即可
【冲锋斩击】：三个BOSS排成一列后会随机伸出左刀或者是右刀依次发动三个半屏斩击AOE，根据左右刀出现的先后顺序回避"
772P：强化型飞行装置[C-hi],"
【772P：强化型飞行装置[C-hi]】《人偶军事基地LV.80》
开场3T将BOSS的面向朝场地中间
【导弹全弹发射】：连续三次的全屏AOE，注意回复
【燃烧轰炸】：点名2个随机玩家，被点名玩家去场边放置火圈
【高功率激光】：点名随机玩家释放的直线分摊，附带魔法易伤，到BOSS背后（朝向场外的方向）与其队友分摊
【回转斩击】：左转左刀或者右转右刀，转身方向和出刀一致，去中间（三角形内部）；左转右刀或者右转左刀，转身方向和出刀相反，去顶点（三角形外部）
【突袭轰炸】：先后判定的连续圆形aoe，去BOSS后方躲避第一个aoe之后回到BOSS脚下即可
【冲锋斩击】：三个BOSS排成一列后会随机伸出左刀或者是右刀依次发动三个半屏斩击AOE，根据左右刀出现的先后顺序回避"
767P：强化型飞行装置[B-eta],"
【767P：强化型飞行装置[B-eta]】《人偶军事基地LV.80》
开场3T将BOSS的面向朝场地中间
【导弹全弹发射】：连续三次的全屏AOE，注意回复
【燃烧轰炸】：点名2个随机玩家，被点名玩家去场边放置火圈
【高功率激光】：点名随机玩家释放的直线分摊，附带魔法易伤，到BOSS背后（朝向场外的方向）与其队友分摊
【回转斩击】：左转左刀或者右转右刀，转身方向和出刀一致，去中间（三角形内部）；左转右刀或者右转左刀，转身方向和出刀相反，去顶点（三角形外部）
【突袭轰炸】：先后判定的连续圆形aoe，去BOSS后方躲避第一个aoe之后回到BOSS脚下即可
【冲锋斩击】：三个BOSS排成一列后会随机伸出左刀或者是右刀依次发动三个半屏斩击AOE，根据左右刀出现的先后顺序回避"
905P：装备重型陆战装置,"
【905P：装备重型陆战装置】《人偶军事基地LV.80》
【激光炮台】：场中炮台会蓄力释放两种射程的扇形AOE，激光位置较高的是近程，较低的则是远程，先到近程AOE范围的场地边缘躲避远程AOE，等待远程AOE判定后立刻穿过来躲避近程
【高功率激光】：点名两T的直线范围高伤，两T朝场地外围诱导其他人远离
【地穿溃碎】：三连跳，BOSS即将落下的地方会出现圆形AOE，请在三连跳结束后及时靠近BOSS以回避后续的月环
【回转激光】：月环AOE，靠近BOSS
【环状枪击装置】：由场外向内释放的弹幕，雷电会玩吧？
【辅助机】：根据屏幕提示的字符释放不同的伤害。R030是圆形AOE，R010是直线AOE，前往场边2个辅助机的中间回避即可
【执行：易爆型化合物】：踩圈机制，五个圈，每个圈需要三个人踩"
融合的人偶群,"
【融合的人偶群】《人偶军事基地LV.80》
【断机光击】：到没有被激光扫过的侧面回避【斩机光击】：在BOSS脚下回避【碎机光击】：随机点名圆形AOE的同时地面出现黄圈，附加魔法易伤
BOSS分裂后到两个BOSS交叉处回避
【斩机技：填充】：观察动作做出正确应对：【俯身蓄力】远离回避；【高举大剑】远离正面回避；【立身插剑】：进入裙底光圈。
【强制传送】：出现若干光圈与BOSS连线，连线中有小球流动的为真实传送目的地，BOSS会在该处出现并释放攻击
【能量凝缩】：场地上出现6个塔，踩塔。塔会出现2次，第2次部分塔会被传送，观察有小球流动的连线，找到正确的位置
【辅助机融合体：R011】：横竖方向各一侧出现3台辅助机释放直线激光，同时BOSS会将随机两个辅助机传送，注意观察"
,
,
,
,
,
,
,
,
,
,
,
,
极神兵,"
-------------究极神兵破坏作战--------------
T：三层炸弹DEBUFF换T，
第三次以太波动读条开LB
全体：以太波动集体撞球，分摊伤害，必要时开疾跑"
极风神,"
-------------迦楼罗歼殛战--------------
螺旋气流躲背后，寒风之歌躲石柱后
羽毛击杀顺序：柔羽 ━ 刚羽
刺羽挑衅走,请不要打

分身处理方法：
拉美翼本体去最北面
拉妙翅去最南面
击杀顺序：妙翅 ━ 美翼"
极泰坦,"
-------------泰坦歼殛战--------------
躲冲拳 躲冲拳 躲冲拳
石牢： ━ 场中         ━ 南
先打场中     击退后等冲拳结束打奶
将BOSS拉最北侧      ━ 小怪 ━ 东
炸弹岩石尽量躲     如果躲不掉站石头上
不要吃两次爆炸     3层易伤换"
极火神,"
-------------伊弗利特歼殛战--------------
：  【灼热咆哮】点名灼热去场边 无事站中间
：    BOSS拉东边  三灼伤换T
：    先打柱子后打怪  三层易伤停手
全体：链子接近 远离灼热奶妈 炎柱至多吃一片"
极贤王,"
------------- 莫古力贤王歼殛战--------------
奶妈关注全队状态栏
及时驱散怒发冲冠DEBUFF和莫古乱乱乱DEBUFF
拉壁去左下角       拉斧去右下角,
小怪3层BUFF挑衅BOSS换T
全体小怪平均削血,没事别站中间"
极水神,"
-------------利维亚桑歼殛战--------------
驱散减速 多用再生和能力 少叠水镜
头尾各一人拉怪
魔法鱼人记得下踢,不要站在人群方向
远敏近战打尾巴   法系打头
全体出泡泡集火泡泡
BOSS下水迅速开以太防护罩
拍地板开防击退"
极雷神,"
-------------拉姆歼殛战--------------
吃三个电球后扛BOSS  BUFF到时间补一红
另一个找机会吃三个电球换
被点名混乱去A点集合 
其他人分一个人去用电圈电醒

场上留三个电球
多余的由和收取  (每人每次最多两个)
被连线不要放技能         吃三个电球解除连线
出小怪集火小怪    不要和站 不要站水里"
极冰神,"
-------------希瓦歼殛战--------------
        ◆ X型分散  　｜◆ 十型分散
---------------------------------
 　　　　｜　 　  　 
 　　　　｜　 　  　 
 　 　　 　 　　     ｜ 　　  
 　　　　｜　 　  　 
 　　　　｜　 　  　 "
极云神,"
-------------俾斯麦歼殛战-------------
打BOSS的壳和核心时记得上背！
拉左侧蛇拉右侧蛇
雷雨天不打水泡分散站位
其他天气打水泡中间集合"
极武神,"
-------------罗波那歼殛战-------------
光焰序远离             光焰破去背后
突进找第一个分身   按分身出现方向走
冲天击找栅栏          白圈来分摊"
极骑神,"
------圆桌骑士幻想歼灭战--------
P1：龙眼之邪背对          天踵 死刑减伤
P2：冲刺和人群站场边花纹根部
P2小怪: 右 左 先打剑姿
穿天 南 ━ 北 ━ 南
龙眼之光后   将BOSS拉到龙眼处
【圣盾猛击】
被点名的奶站最后面       最前面  
除其他人站中间       不参与"
极邪龙,"
-------------尼德霍格传奇征龙战-------------
小怪击杀顺序：
法拉克 ━ 布罗宾雅克 ━ 变种龙(学诱导)
             远离贴边处理线伤害
    ｜【塔散开】
　｜         Ａ     ↑　       ↑       B
　｜        　    　       ↓
    ｜      　
　｜         Ｃ
　｜  ↑   ↓　   　↓　
    ｜【燃烧之翼后散开】
　｜Ａ　　　　　　 Ｂ
　｜　　　　　　　　 
　｜
　｜　　　 Ｃ　       
　｜　　　　　   　 
【燃烧之翼】
不可视AOE 以BOSS为中心直线范围安全  两侧伤害
【燃烧之尾】
不可视AOE 以BOSS为中心直线范围伤害  两侧安全"
极魔神,"
-------------萨菲洛特歼殛战-------------
【P1分摊】
左治疗　右DPS 
单绿圈接近诱导
【绿紫圈、巨人化后散开位置共通】
　 　　    BOSS
　　　  紫(orA标记)
　　　
　　　　　
　 　学　　 白
小怪大　小　顺序 ━ 小大小小大小
【巨人化】
塔(DEBUFF有)　左　       右
塔(DEBUFF无)　左　       右
撼地　左　右
LB（物理远程＞法系）"
极女神,"
--------索菲娅歼殛战----------
信徒阶段          2 ━ 3 ━ 1
魔枪背对人群  猛突进一人承伤。
▼▼　不平衡之罚散开　▼▼
　　　 　 
 　▲女神▲  
　　　 　 
两边连线相差0条去蓝色对面+大倾斜
两边连线相差1条去线多那边+小倾斜
两边连线相差2条去线多那边+大倾斜
睿智之秤(绿色的气息预兆)时换。"
极鬼神,"
-------------祖尔宛歼殛战-------------
  ■飞翔一■                       ■飞翔二■
                |                                    \    
        |                                  \              
                |                                    )一一一一一一
        |  \                               /              
                |     \                         /     
            |       \
【小怪阶段】读条陨石快速击杀 注意回避恐惧
【南十字座】人群[除了 ━ 右    ━ 左
【蓝色点名】BOSS左侧 右侧打身位"
极豪神,"
-------------须佐之男歼殛战-------------
■强袭:死刑 ■祸泡：停手
■八尺镜+晴岚+断海：击退后回来分摊
■雷云出现后断海不要形成三点一线
■P2 一T接刀，另一T开减伤撞球，其余人打罩子
■海岚斩:死刑换T
■闪电：被点名者跑到场地另一侧
■石牢点名：集火攻击仇恨列表BOSS上一个的石牢"
极美神,"
-------------吉祥天女歼殛战-------------
■ 开场先杀左侧小怪
■ 死刑: 光之奔流   ■ 蓝球：在BOSS正面吃
■ P2  小怪小怪需均匀削血，留一点HP
          待小怪开启以太后立即击杀并开启以太防护
  　 　 　     　BOSS
 　 　　　　 
 　 　　　　 
----------------------------------------
■ P3混乱
 　　 　　 
 　 　 　　      A
    D　　B　 
 　 　 　　      C
 　　 　　 "
极神龙,"
---------------神龙梦幻歼灭战-----------
　      　　  |            连线+分摊
　　    　　|  　 
  　　      　| 　　 　     A
     　 　　  |       
----------------------------------------
■大地吐息： ←　     →　
■尾部猛击：保全北侧3格和中央绿色方格
■小怪阶段： ━ 中间大龙   ━ 其他
■吹雪＆超新星：集合站定
■吹雪＆闪电：   先集合转圈然后散开
■ 死亡轮回
     分摊   无敌   无敌  分摊"
极月读,"
---------------月读幽夜歼灭战-------------
      【深宵换装】        ┃        【小怪阶段】
     火铳━背面分摊 ┃       远程兵: 
 　长矛━散开         ┃       近战兵:
                                  ┠ ━━━━━━━━━━━
          ＼  ／              ┃            【陨石】
        　      ┃  Ｔ:           （月牙角上）
          ／  ＼              ┃   Ｈ:  或 （月牙对面）
　 　       　       　   ┃   Ｄ:           （月牙角上）"
极白虎,"
---------朱雀诗魂战----------
【紫圈】
　　　      A  
　  B  　    C  
               三段LB"
极朱雀,"
-------------朱雀诗魂战-------------
                            ■再生之羽
   X型 小鸟复活           ｜             十型 P3踩塔
　 ｜　　  　  
　　　　　　　         ｜ 　　　 
　 ｜　　        
"
极青龙,"
---------青龙诗魂战----------
◆ 截线：        左        右
◆ 石肤沉默     ━   
◆ 顺序：        小大小大小
-----------------------------
◆ 升龙踩塔
/　　/
 　　　　  ●
/　　/
-----------------------------
 ◆ 分摊 
 西　　　　
 東　　　　"
幻泰坦,"
-------------泰坦幻巧战--------------
躲冲拳 躲冲拳 躲冲拳
石牢： ━ 场中         ━ 南
先打场中     击退后等冲拳结束打奶
将BOSS拉最北侧      ━ 小怪 ━ 东
炸弹岩石尽量躲     如果躲不掉站石头上
不要吃两次爆炸     3层易伤换"
幻希瓦,"
-----------希瓦幻巧战------------
        ◆ X型分散  　｜◆ 十型分散
---------------------------------
 　　　　｜　 　  　 
 　　　　｜　 　  　 
 　 　　 　 　　     ｜ 　　  
 　　　　｜　 　  　 
 　　　　｜　 　  　 "
极妖灵王,"
-------缇坦妮雅歼殛战--------
◆ 踩水圈 
                
 　           
                 
◆ 火分摊
西1点：        
东2点：         
◆ 荆棘扯线
西北：TH     东南：D    ※顺时针旋转
◆ 雷截线
西1点：→→→→→
◆ 小怪
西：     北："
极完美神,"
-------无瑕灵君歼殛战--------
◆ 中场小怪： 
　 - 西（9点） 
　 - 东（3点） 
◆ 晶石引爆安全点：场地4点方向"
极哈迪斯,"
--------哈迪斯孤念歼灭战---------
       【P1散开】　　 　　　 【陨石(塔)处理】
　　　　　北→东：　南→西：
　    　　　 　          【牢狱】
　　　　　西北　东南
【分摊】 ←/// 　///→
【接线】  北：            南：
       【法则改变】　　　 　【殉教者的记忆】
　   　/　　　　　　　
  　 /   /
　   　/　　　　　 　　
(※TH站点上（地标线○的交点）)
■魔法记述阵 圆：没有的缺口
镜子：没有的缺口对向的缺口/中央镜子背面的缺口
■深淵　←//| ↑ | ↑ | //→ (分摊)
　　　　　　   　  ←  【放球】  →"
极红宝石,"
---------红宝石神兵狂想作战---------
           【地面液化】
　　 　　 
　　 　　　
　 　　　　 
　　 　　　
　　　　   
【掘地雷】：顺时针方向放置
            【利爪突进】
　　 　　　
　 　　　　 
　 　　　　　
　　 　　　
【陨石1】：以北为起始点，顺时针放置
【陨石2】：西南/东北"
极老屁股,"
---------博兹雅堡垒追忆战-----------
       【基本分散】          I           【分摊】
  　　       I
                             　        I /          /　
  　　  　         I /          /
 　　　        　           　 I
  　   　    I  ※南北(顺时针转)
 ーーーーーーーーーーーーーーーーーーーー
    【魔导电火花】         I           【更强】 
                         I   ①基本分散
                         |   ②内侧移动
                         I   ③顺时针移动
                         I   ④逆时针移动"
极光战,"
----------光之战士幻耀歼灭战----------
■基本站位　　 　■LB3/塔8连/战士引导/忍者(防击退)
 　　 　　　  　/
 　 ★ 　   　  / ★ /
 　     　　　  　/
―――――――――――――――――――
■巴哈线/暗四角　 　　■LB1/诗人距离衰减(中央分摊)
 /　　/　　　　　  T
　　　　　　　　　　　　　  H　　 H
 / 　   /　　　　　 DPS
―――――――――――――――――――
■LB2/小怪(线TH塔DPS)
　西：　　东：
―――――――――――――――――――
※※【陨石十字】【忍者防击退】※※"
极绿宝石,"
------绿宝石神兵狂想作战---------
 ┌──【生成爆雷】──┐
 │　　　　　　│
 │　　│
 │　　　　　　│
 ├─【点球颜色】──┤
 │　黄色球：顺时针撞　│
 │　蓝色球：逆时针撞　│
 │　　　　　　│
 ├──【分而治之】──┤
 │　　　　　　│
 │　　　　　　│
 │　　│
 └──────────┘"
O1S,"
 《菓子系列》O1S专用宏
 |　　　　
 |　 　　　　
 |
 |　　BOSS　　
 |
 |　 　　　　
 |　　　　 "
O2S,"
 《菓子系列》O2S专用宏
 ———————————————
 【上下分摊】T奶↑、DPS↓
 【重力负100】近战A、远程C
 ———————————————
 　　 　　  　　　　
 　　　　  
 　     　 　 　　　    　
   　　　　   
 　　 　　  　
 　　　　  "
O3S,"
 《菓子系列》O3S专用宏
 ■ P1剑之舞（BOSS正面基准）
 │ ＼│ ／
 │远1＼ │／ 远2
 │───＋───
 │近1／ │ ＼近2
 │ ／ │＼
 ■ P1踩塔
 　　　 　　　 　　   
 │远1近1│远2近2│
 ■ P2荆棘
 T奶 　 ⇒ 北侧(AB)
 DPS　⇒ 南侧(CD)
 ■ P3小龙
 BOSS中央固定、小龙东南角
 ■ P4书本
 远1　 　 　远2
 　 近1　近2　
 （分摊外侧、无标记内侧）
 ■ P5最终阶段
 【动物】＞＞
 【荆棘】=B   =D"
O4S,"
 《菓子系列》O4S专用宏
 ■ 二连火
 　 　 　 　 
 　　　BOSS　
 　 　   　　 
 　 　 　  　
 ■ 三角形 T:竹笋正面 H:竹笋近斜后方
               D:竹笋远斜后方
 ■ 黑洞
 　 　 　　　 →
 ↑　 　 　 　
 　   BOSS　　
 　 　 　　 　 　 　 　 ↓
 　　 　 　 ←
 ■ 第二次黑洞
 黄圈：DPS集合放第一个黄圈
 三角：DPS补位调整
 ■ 三角攻击 　 　 　         |       ■ 德尔塔
 　 　 (BOSS)　　　   　    |          (BOSS)
 　 　 　 　　　 　　　　 |             
 　　　 | 雷　 　雷
 　 　 　 　      　|　 　 闲
 　 　 　 　      　|　 　 水
 ■ 光与暗　　 　 　    ■ 欧米茄
 　　(原BOSS) 　 　|　(原BOSS)
 　　　分摊 　 　    |　 　水
 　　　  　　    |　 　人群
 　 　 　　　 　   |
 　 　 　 　　　   　|　 　雷
 　 　 　 　　　 　  | 雷　 　雷"
O5S,"
--------O5S-魔列车------------
暂无。。。。。。。。。。。。"
O6S,"
----------O6S-恶魔查达奴克-----------
暂无。。。。。。。"
O7S,"
---------O7S守护者------------
    【 原子射线 】　   【 斗气爆发 & 墨汁 】
 　　　　 　　　　 
 　　　　　　　　　　　 　
 　　　　　　　　　　　 ▲ 　
 　　　　　  　   　 
 　　　　　　　　　　　  　 
 【 病毒 & 磁极 】
 Ｔ　 ↑　 
 ↓    　↓
 ↑　 近　   ↑
 Ｈ　 ↓　 
 【妖异模拟】 近：南→西　/　 远：北→东
 【猛男蓝球】9点
 【拆弹】:南(东)　/:北(西) 括号内为平行炸弹位置处理办法
 【传毒】倒计时5秒左右传 毒找人 灵性安排"
O8S,"   分散 (爆炎分散) ┬  第一乐章 (击退分摊) 
           MT            │ MT/D1 
     D1   ●   D2      │ H1/D2    ●　STD3 
 H1      ST       H2 │ H2/D4 
     D3　　 D4 　  │ 
第二乐章(重力岩石)   第三乐章(睡眠/混乱)
 　 ←D3/ST→      │　　         MT/D1 
 　 ←D1/MT→     │H1/D2 ●  ST/D3 
 　 ←D2/H1→ 　 │    　         H2/D4 
 　 ←D4/H2→     │ 
【超驱动】 MT无敌 > ST无敌 > MT减伤 > MT无敌 
【三星环】D1　　D2TH
 　　　 　  D3    　D4
【无心大天使】踩塔 D・H・D  【妖星乱舞】   踩塔 H・T
 　 <DPS路线> 　 ｜         <TH路线> 
  ↑　　　　　↑  ｜ 
 D3　↑　↑　D4 ｜ 
 　　D1　D2　     ｜　　H2 H1　MT ST 
 DPS陨石分摊：在场地中央偏向东边的坦克 共6人分摊
 【击退踩塔】 H・Ｄ・T
   混乱:和战斗前半一致     睡眠:左←H D1D2｜D3D4 T→右
 【终末双腕】ST无敌分摊MT无敌分摊MT无敌"
O9S,"
 ---《菓子系列》O9S-卡奥斯-专用宏-------
 ◆ 黑水晶一字型       ｜            ◆ 火站位
 　 = 近战2人    　 ｜　 　　/
 　 = 4人　     ｜/　　　/
 　 = 远敏1人 　    ｜　 　　/
 　 = 法系1人         ｜
 ————————————————————————
 ◆ 狂暴火站位 　 　 ｜                ◆ 土站位
    　　  　　　   ｜　　　　 
   　▲　  　｜　　　　
 　　　｜◆ 截线＆三角
   　　 　　 ｜/左上、/右下"
O10S,"
 ------《菓子系列》O10S幻世尘龙专用宏-------
      ◆ 雷角落站位       ｜     ◆ 雷正点站位
 ——————————————————————
 　 　　　　｜　 　 　 
 　　　　 　　　　    ｜　 　 　   
 　 　　　　｜　 　 　 
 ——————————————————————
          ◆ 地震站位         |  冰圈：左下、右下
 　　　   |  护盾：捡、1/2传商量
 　　  ▲ 　    |  火球：日式法、辣尾
 　　       |  分摊：第一枚地火位置"
O11S,"
--------《菓子系列》O11S欧米茄--------------
 ◆ 火炎放射 / 一运｜◆ P1小拳头站位
 ————————————————————————
　　　　|　 　  ①　   
　　  ▲  　　|　 　　 
　　    　|　　　　   ②　   
 ※以BOSS为基准      　| ※异色：上不动、下找上
 ※顺时针移动 　 　     | ※同色：上去①、下去②
 ————————————————————————
 ◆ 二运激光站位 　  ｜磁铁：T奶东北、DPS西南
 　　　  　  ｜连线：/——/
 　 　    ▲ 　 　 　    ｜两运：脸集合、背分摊、A角
 /3        /4　｜一运：顺时针、T奶→DPS
 　   　/2　　 　｜拉线：（前两次可保护）"
O12S门神,"
-----《菓子系列》欧米茄-O12S门神-----------
        ◆ P1分散站位    ｜      ◆ P2分摊分组
 ——————————————————————
 　   　  ｜ 　 　 　    目
 　    ▲  　   ｜  　　 
  　  　  ｜  　　 
 ——————————————————————
 ◆ 运动会站位　 ｜左右式：组左、组右
 　　  　｜男女式：组男、组女
 　 　 　｜◆麻将：组正、组下
 　 　 BOSS　   　｜◆远近：调整、不动
  　　 　｜◆女运：右下角分摊
 　　  　｜◆无敌：→"
O12S,"
--------《菓子系列》欧米茄O12S--------------
        ◆ 红线手站位　 ｜     ◆ 打手站位
 　　 　 　   ｜　　　  
 　　 　　　｜ 　　　　
 　　 　　　｜　 　 　　　
 　　 　　　｜　 　　 　　 　
 ◆ 补丁：远T → 近T →  → 
 ◆ 屏幕：前、后
 ◆ Hello World
 【】
 圈T：A○ → 2分摊 → C
 蓝T：正中心 → B○ → C
 【】
 毒H：D近 → A○ → C
 蓝H：A近 → A○ → C
 【】
 短D：1分摊 → 2 → D塔/○ 
 长D：2分摊 → B塔/○ 
 闲D：输出 → 2 → A塔/○ 
 蓝D：A近 → D○ → 2 → 左炸毒 → C
※注意毒H的大圈位置不一定非得是A，也可以放在D或者D-A之间
    只要不炸到其他人！！宏里写A是为了规范打法、保险起见。
"
